Date,Compound_Score,Total Volume of Tweets,Count_Negatives,Count_Positives,Count_Neutrals,Sent_Negatives,Sent_Positives,Count_News,Count_Bots,Open,High,Low,Close,Volume (BTC),Volume (Currency),price_lag_1,price_change_1,sentiment_lag_1,price_lag_2,price_change_2,sentiment_lag_2,price_lag_3,price_change_3,sentiment_lag_3,price_lag_4,price_change_4,sentiment_lag_4,price_lag_5,price_change_5,sentiment_lag_5,price_lag_6,price_change_6,sentiment_lag_6,price_lag_7,price_change_7,sentiment_lag_7,price_lag_8,price_change_8,sentiment_lag_8,price_lag_9,price_change_9,sentiment_lag_9,price_volatility_3d,sentiment_volatility_3d,price_volatility_7d,sentiment_volatility_7d,price_volatility_14d,sentiment_volatility_14d,price_ma_3d,sentiment_ma_3d,price_ma_7d,sentiment_ma_7d,price_ma_14d,sentiment_ma_14d,trend,trend_numeric,extreme_sentiment,price_sentiment_ratio,price_change_sentiment_product
2017-08-01,0.0452392967632381,1283.4166666666667,195.875,269.625,503.7083333333333,-0.41084328187457314,0.4374375697129938,808.375,314.2083333333333,2769.6025000000004,2797.789583333333,2733.388333333334,2764.869166666667,521.8779166666667,1469558.5017391304,2769.6025000000004,-2.1037172396818127,0.0452392967632381,2769.6025000000004,-1.0680082550955872,0.0452392967632381,2769.6025000000004,1.993080836209038,0.0452392967632381,2769.6025000000004,13.47272156684336,0.0452392967632381,2769.6025000000004,16.782552730942424,0.0452392967632381,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.02619156601613604,0.009796981974045358,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,2740.32110380117,0.05654381763931309,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,-1,50138.26500852882,-0.13162080135249568
2017-08-02,0.06256582342425607,1248.7368421052631,143.78947368421052,249.1578947368421,477.0,-0.3699486924403065,0.42487379334846165,765.1052631578947,378.7894736842105,2711.337894736842,2726.4131578947367,2694.514210526316,2711.504736842105,429.5026315789474,1162449.0605263158,2769.6025000000004,-2.1037172396818127,0.0452392967632381,2769.6025000000004,-1.0680082550955872,0.0452392967632381,2769.6025000000004,1.993080836209038,0.0452392967632381,2769.6025000000004,13.47272156684336,0.0452392967632381,2769.6025000000004,16.782552730942424,0.0452392967632381,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.02619156601613604,0.009796981974045358,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,2740.32110380117,0.05654381763931309,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,0,37363.841086526445,-0.13162080135249568
2017-08-03,0.0618263327304451,1046.2916666666667,134.70833333333334,222.95833333333334,408.5833333333333,-0.3864231471364541,0.43803832221451494,671.9583333333334,280.0416666666667,2740.022916666667,2751.065416666667,2733.09375,2745.320416666667,331.82208333333335,914096.0,2711.337894736842,1.057965589073473,0.06256582342425607,2769.6025000000004,-1.0680082550955872,0.0452392967632381,2769.6025000000004,1.993080836209038,0.0452392967632381,2769.6025000000004,13.47272156684336,0.0452392967632381,2769.6025000000004,16.782552730942424,0.0452392967632381,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.02619156601613604,0.009796981974045358,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,2740.32110380117,0.05654381763931309,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,0,38147.88828144153,0.06541013252741788
2017-08-04,0.055103823776691964,910.9583333333334,112.625,172.91666666666666,331.625,-0.40757161705738804,0.44849338927016863,544.9166666666666,293.7916666666667,2824.802916666667,2839.2999999999997,2815.1570833333335,2827.9737499999997,318.15916666666664,902086.9854166666,2740.022916666667,3.09413470538189,0.0618263327304451,2711.337894736842,4.184835174917878,0.06256582342425607,2769.6025000000004,1.993080836209038,0.0452392967632381,2769.6025000000004,13.47272156684336,0.0452392967632381,2769.6025000000004,16.782552730942424,0.0452392967632381,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.02619156601613604,0.004111374706424673,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,2758.7212426900587,0.059831993310464376,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,-1,43389.20132181213,0.17049865354671037
2017-08-05,0.0898774277908602,921.7916666666666,88.125,260.75,363.7916666666667,-0.4055540195927528,0.3976363452127327,543.5416666666666,209.125,3142.7433333333333,3188.830416666666,3119.5716666666667,3161.7587499999995,708.1775000000001,2276963.306521739,2824.802916666667,11.255313239404451,0.055103823776691964,2740.022916666667,14.69770249792619,0.0618263327304451,2711.337894736842,15.91116472181211,0.06256582342425607,2769.6025000000004,13.47272156684336,0.0452392967632381,2769.6025000000004,16.782552730942424,0.0452392967632381,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.05396553202988453,0.018444780638687985,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,2902.5230555555554,0.06893586143266577,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,0,31466.001906998714,1.0115986029380863
2017-08-06,0.0648568392422246,644.5416666666666,91.25,156.41666666666666,256.7083333333333,-0.39562840517291376,0.4315518099184264,413.7083333333333,140.16666666666666,3234.4125,3254.58375,3211.9216666666666,3232.088333333333,249.9466666666667,814186.9113043479,3142.7433333333333,2.916851837513512,0.0898774277908602,2824.802916666667,14.500465887959436,0.055103823776691964,2740.022916666667,18.043264540822722,0.0618263327304451,2711.337894736842,19.292121659883588,0.06256582342425607,2769.6025000000004,16.782552730942424,0.0452392967632381,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.047638605288542905,0.017936716060106123,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,3067.3195833333334,0.06994603026992559,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,0,43207.97582080597,0.1891777907190013
2017-08-07,0.0665348542800882,1007.0416666666666,154.58333333333334,274.4583333333333,403.6666666666667,-0.3560584625828512,0.43044748638950886,697.625,174.33333333333334,3302.945416666667,3325.7954166666664,3287.980833333333,3310.54625,501.92125000000004,1676077.1670833332,3234.4125,2.1188675429206105,0.0648568392422246,3142.7433333333333,5.097523607294274,0.0898774277908602,2824.802916666667,16.926579096152274,0.055103823776691964,2740.022916666667,20.544444959782115,0.0618263327304451,2711.337894736842,21.81976370699623,0.06256582342425607,2769.6025000000004,19.2570203365525,0.0452392967632381,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.050603253757382054,0.013986429875020577,0.04059468249918682,0.013626687294761616,0.0401542266916506,0.016070165812467983,3226.7004166666666,0.07375637377105766,2960.838211152882,0.06371491400111488,3312.5810996240602,0.07369823072430763,sideways,0,0,43156.09466739369,0.14097854320703135
2017-08-08,0.06214762000857494,1138.9166666666667,174.70833333333334,297.6666666666667,450.6666666666667,-0.37564941154632514,0.4103299718061704,813.5833333333334,215.875,3416.9179166666668,3438.5616666666665,3390.4966666666664,3418.4137499999997,659.8070833333333,2080779.4659090908,3302.945416666667,3.450632257647812,0.0665348542800882,3234.4125,5.6426141275012665,0.0648568392422246,3142.7433333333333,8.724052658876591,0.0898774277908602,2824.802916666667,20.96128535220818,0.055103823776691964,2740.022916666667,24.703990462366864,0.0618263327304451,2711.337894736842,26.023315769660172,0.06256582342425607,2769.6025000000004,23.372141549795188,0.0452392967632381,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.006702359941005964,0.0022137234047495255,0.04059468249918682,0.01106334782107977,0.0401542266916506,0.016070165812467983,3318.0919444444444,0.0645131045102959,3053.311842105263,0.06613038875044872,3312.5810996240602,0.07369823072430763,sideways,0,0,47360.091937343976,0.21444858233762729
2017-08-09,0.07579944148985426,942.8333333333334,125.0,244.20833333333334,432.3333333333333,-0.3453275303922417,0.42706548099808866,686.5,141.29166666666666,3341.101666666667,3360.2929166666668,3311.69,3339.5966666666664,595.2845833333333,1973186.0166666666,3416.9179166666668,-2.218849028540948,0.06214762000857494,3302.945416666667,1.1552189087795206,0.0665348542800882,3234.4125,3.2985640102079383,0.0648568392422246,3142.7433333333333,6.311630072664753,0.0898774277908602,2824.802916666667,18.27733704726007,0.055103823776691964,2740.022916666667,21.936997181440844,0.0618263327304451,2711.337894736842,23.227048651969984,0.06256582342425607,2769.6025000000004,20.634699985527405,0.0452392967632381,2769.6025000000004,22.452620306825022,0.0452392967632381,0.029645798005835833,0.006969608196510794,0.04084283805035896,0.01147571397064133,0.0401542266916506,0.016070165812467983,3353.655,0.06816063859283913,3143.278095238096,0.06802090561696275,3312.5810996240602,0.07369823072430763,sideways,0,0,38940.83234867852,-0.16818751711370955
2017-08-10,0.09847693389519407,933.2083333333334,125.75,266.2916666666667,406.375,-0.3476445552266129,0.45415742646750396,675.4583333333334,134.79166666666666,3391.450833333334,3405.3662499999996,3374.035416666667,3395.0304166666665,376.2966666666667,1277435.0208333333,3341.101666666667,1.5069630226756558,0.07579944148985426,3416.9179166666668,-0.7453232402543919,0.06214762000857494,3302.945416666667,2.6795906532414593,0.0665348542800882,3234.4125,4.855235172796735,0.0648568392422246,3142.7433333333333,7.913707026663563,0.0898774277908602,2824.802916666667,20.059732780767735,0.055103823776691964,2740.022916666667,23.77454263992622,0.0618263327304451,2711.337894736842,25.084034709089707,0.06256582342425607,2769.6025000000004,22.452620306825022,0.0452392967632381,0.028810456316649073,0.018350567380072413,0.040503194430527675,0.015745125004145974,0.0401542266916506,0.016070165812467983,3383.156805555556,0.07880799846454109,3236.3392261904764,0.07325670578335546,3312.5810996240602,0.07369823072430763,sideways,0,0,31264.257861583857,0.14840109796653242
