date,sentiment,price,price_change,sentiment_change,price_volatility,sentiment_volatility,extreme_sentiment,price_ma30
2017-09-13,-0.007233976434057554,3925.0733333333333,-7.729462352952698,-0.013414993505844484,3.268434597463198,0.02222566098850387,extremely_negative,4311.991297222222
2017-09-14,0.008590733633019524,3511.980588235294,-10.52445929073188,0.01582471006707708,4.2453196429077416,0.02218576003751171,extremely_negative,4293.447672385621
2017-09-15,0.03166260797750051,3421.7295833333333,-2.569803637420165,0.02307187434448099,4.231290668916722,0.024719578218344914,extremely_negative,4268.35731127451
2017-09-16,0.04623250774463348,3680.2245000000003,7.55451038345496,0.014569899767132966,5.97414177466139,0.025508555922734513,extremely_negative,4246.092419607843
2017-09-17,0.0758007204775926,3634.5575000000003,-1.2408753868140332,0.029568212732959127,5.973411995372985,0.028214836368713456,normal,4226.421766830065
2017-09-18,0.05020047937508451,3948.7029166666666,8.643291973415357,-0.025600241102508095,7.164828171947926,0.026794490932873297,extremely_negative,4222.966850163399
2017-09-19,0.04823071515564828,3958.4504166666666,0.24685321245256908,-0.001969764219436232,7.141178531133113,0.020231623984988758,extremely_negative,4219.554891830066
2017-09-20,0.08034282222199846,3937.0470833333334,-0.5406997961428739,0.032112107066350176,6.463831726815388,0.020265171044471942,normal,4216.713377941177
2017-09-21,0.03937228168307121,3786.383333333333,-3.8268211380504846,-0.04097054053892724,4.918614258395332,0.028438646901745683,extremely_negative,4212.296683496732
2017-09-22,0.05749534567418543,3623.195416666667,-4.309862533728303,0.01812306399111422,5.176949335930568,0.027954423187511648,extremely_negative,4194.9334196078435
2017-09-23,0.0812877778533636,3748.751111111111,3.465330461252214,0.02379243217917816,4.490341038092954,0.02875840825463782,normal,4180.491387200435
2017-09-24,0.11265428792114698,3686.3323076923075,-1.6650559498014528,0.03136651006778339,4.518135463453358,0.029021203939719374,normal,4158.121908567958
2017-09-25,0.10958806327275601,3824.554583333333,3.749588048603103,-0.003066224648390972,3.1944650347344767,0.026132983043866014,normal,4142.0548391235125
2017-09-26,0.08014857148502023,3915.9637500000003,2.3900604547523185,-0.029439491787735778,3.366176486388195,0.029773325879288888,normal,4127.914186345735
2017-09-27,0.0853937159431063,4040.325833333334,3.1757720773930354,0.005245144458086062,3.572812673439089,0.027254727021503677,normal,4118.9975613457345
2017-09-28,0.08746844069167259,4187.54625,3.64377584233615,0.0020747247485662923,3.185673236229324,0.020231253604860125,normal,4109.65100579018
2017-09-29,0.06658076293087788,4141.6075,-1.0970326596392854,-0.020887677760794712,2.325682910196704,0.021917809285708446,normal,4095.18924190129
2017-09-30,0.09136401195428119,4272.908333333334,3.1702867385027034,0.024783249023403314,2.296166806004631,0.022089814943670294,normal,4081.808547456846
2017-10-01,0.0970051444949333,4291.984583333334,0.44644650696539223,0.0056411325406521134,1.8420960545465537,0.018051976926139985,normal,4064.786422456846
2017-10-02,0.07221662450528986,4394.942083333333,2.3988320088521586,-0.024788519989643445,1.7208533831923951,0.019982407001303375,normal,4055.210700234624
2017-10-03,0.08676514797773617,4310.700833333333,-1.9167772499087743,0.014548523472446312,2.2533256858880435,0.01795373228367627,normal,4046.3302696790684
2017-10-04,0.06548921850452065,4248.808333333333,-1.435787413531553,-0.02127592947321552,2.321751633761962,0.019616440281005836,normal,4042.7790057901793
2017-10-05,0.06784598655000423,4257.82125,0.2121281065083025,0.0023567680454835843,1.9380731934327986,0.01962851184964735,normal,4042.845769679068
2017-10-06,0.08136934228494502,4346.105,2.073448949976453,0.01352335573494079,1.9401800208613527,0.018628023663816932,normal,4036.5741724568456
2017-10-07,0.09479937377960179,4385.9675,0.9172005738471656,0.013430031494656769,1.624639565724228,0.016721907302504488,normal,4029.9873113457347
2017-10-08,0.07467107648350785,4498.0925,2.5564484916953845,-0.020128297296093944,1.8217127203817274,0.018172719394369215,normal,4030.626575234624
2017-10-09,0.05347741020605084,4644.6345833333335,3.257871716362737,-0.02119366627745701,1.9784790157725507,0.017498954035572497,extremely_negative,4042.3443530124014
2017-10-10,0.02403533224040554,4808.065,3.5186926707456045,-0.0294420779656453,1.7877289132891476,0.018168081499931463,extremely_negative,4063.2849780124016
2017-10-11,0.06549062075682627,4784.693333333334,-0.4860929847384732,0.04145528851642073,1.538934391488623,0.025194238742404045,normal,4082.3674780124015
2017-10-12,0.07613916066904963,5128.4454166666665,7.184412027799758,0.010648539912223365,2.409427307204791,0.025516366622359656,normal,4111.5198252346245
2017-10-13,0.0886132834201883,5617.905833333333,9.544030927500845,0.01247412275113867,3.4891992866807007,0.025434757211818815,normal,4167.947575234623
2017-10-14,0.08678946907141007,5669.247083333333,0.9138859127073795,-0.0018238143487782355,3.489653484457722,0.024842345139552413,normal,4239.856458404558
2017-10-15,0.0942101003989192,5610.2404166666665,-1.040820161818956,0.007420631327509128,3.9368083255376147,0.023478346530595454,normal,4312.806819515669
2017-10-16,0.10579932237452778,5672.6375,1.1121998114014264,0.01158922197560859,4.020576784546877,0.021039609321405434,normal,4379.220586182336
2017-10-17,0.0702729582695721,5617.894583333334,-0.9650346362986562,-0.03552636410495569,4.267038689343184,0.022865344597656094,normal,4445.331822293447
2017-10-18,0.09083262953892209,5403.808333333333,-3.810791513161038,0.02055967126934999,4.785403554711967,0.018505740369828584,normal,4493.8353361823365
2017-10-19,0.09110689120314469,5653.227916666667,4.615626016836893,0.00027426166422260534,4.3901727212008845,0.018262890483977286,normal,4550.327919515669
2017-10-20,0.07236275762872896,5791.541249999999,2.446625810460623,-0.018744133574415733,2.7193672679492944,0.019110280264451572,normal,4612.144391737892
2017-10-21,0.07114911376488098,6072.9470833333335,4.8589109735398095,-0.0012136438638479796,3.194593715539536,0.019114319861308793,normal,4688.363183404558
2017-10-22,0.10952076279636755,5888.84,-3.0315937354138844,0.03837164903148657,3.4851703273933965,0.02453201576253689,normal,4763.88466951567
2017-10-23,0.08297400227449911,5872.139583333334,-0.2835943355001369,-0.02654676052186844,3.500659167137298,0.02626911804150566,normal,4834.66428525641
2017-10-24,0.0540326357720452,5657.6466666666665,-3.6527216974789556,-0.028941366502453908,3.826400213251065,0.02500876219539525,extremely_negative,4900.374763888889
2017-10-25,0.07044845062124382,5554.010416666667,-1.8317907799120126,0.016415814849198615,3.5467328732760706,0.02441900578141498,normal,4958.023291666666
2017-10-26,0.08331768849891145,5827.41375,4.922629106220167,0.012869237877667639,3.6082519829645445,0.025146109677735583,normal,5021.738291666667
2017-10-27,0.07728929665777003,5818.908333333333,-0.14595525616603044,-0.006028391841141428,3.5055099733936266,0.024097579697645727,normal,5081.024374999999
2017-10-28,0.1068412273418435,5747.522916666666,-1.2267836607382065,0.02955193068407347,2.8222385454686534,0.026386491011254374,normal,5133.023597222223
2017-10-29,0.07713952597740469,5890.589166666668,2.489181027623877,-0.02970170136443881,2.8496307007812844,0.0245611025746899,normal,5191.322986111111
2017-10-30,0.06573801157379149,6123.05375,3.9463723705056575,-0.0114015144036132,3.197192370706731,0.022920524844750097,normal,5252.9945
2017-10-31,0.08952182908942495,6248.143333333333,2.0429280623795565,0.023783817515633465,2.5885830589311034,0.021380223829455296,normal,5318.199791666667
2017-11-01,0.08715589048605378,6510.450833333333,4.198167135517061,-0.0023659386033711705,2.298994417671683,0.02089199088712496,normal,5388.7167500000005
2017-11-02,0.08827814848441186,6956.64875,6.853564032495951,0.0011222579983580783,2.7375950156997115,0.020375048662151993,normal,5476.915013888889
2017-11-03,0.09959789545194932,7245.71625,4.155269446369569,0.011319746967537458,2.4918025485265742,0.020473844092618577,normal,5576.811944444445
2017-11-04,0.1119074987364888,7265.235833333333,0.2693948073571484,0.012309603284539478,2.077724220972518,0.01761017212565112,normal,5677.059097222223
2017-11-05,0.0948073249690693,7458.492916666666,2.660024915456405,-0.0171001737674195,2.0659085959082195,0.014317865092223147,normal,5780.805361111111
2017-11-06,0.09145906335387971,7227.577083333334,-3.096011968012069,-0.003348261615189585,3.190555837888798,0.013299790408421806,normal,5875.5256805555555
2017-11-07,0.08047171756235724,7113.010833333334,-1.58512664312066,-0.010987345791522468,3.541301995062419,0.01079481398374568,normal,5962.689625
2017-11-08,0.05404803854999669,7391.112916666666,3.9097660589813454,-0.026423679012360556,3.511965723156189,0.014415800742488936,extremely_negative,6054.238902777778
2017-11-09,0.059747694699914554,7202.498888888888,-2.5519029394404313,0.005699656149917867,3.062944933450722,0.014823543412855057,normal,6134.05336574074
2017-11-10,0.07653198859400566,6947.6483333333335,-3.53836299716348,0.016784293894091105,2.9256283739763465,0.015875973262933996,normal,6206.1518657407405
2017-11-11,0.0884055019934855,6554.74125,-5.655252892525509,0.01187351339947984,3.45432912644992,0.015805231394452588,normal,6253.695060185186
2017-11-12,0.07962751155488129,6101.034583333333,-6.921808952667153,-0.008777990438604208,3.4720141684823664,0.01488543678248142,normal,6269.7993518518515
2017-11-13,0.07618042826850635,6353.202083333334,4.133192437375555,-0.003447083286374941,4.330353189679976,0.014886788902864009,normal,6292.597851851852
2017-11-14,0.08167990105432052,6592.768333333333,3.770795369920088,0.005499472785814169,4.809777941446847,0.01456228522228044,normal,6325.348782407407
2017-11-15,0.10176247682192886,7056.572499999999,7.035044206265395,0.020082575767608343,5.442637670350725,0.01042776934066697,normal,6371.479949074073
2017-11-16,0.11016647481182663,7482.264166666667,6.032555701321951,0.008403997989897771,5.8627380879297215,0.01042959802593826,normal,6433.625601851852
2017-11-17,0.09809861558023704,7818.567916666667,4.494678916820738,-0.012067859231589595,5.679614570585304,0.01164248434465576,normal,6514.117587962963
2017-11-18,0.13394759764919287,7699.745416666668,-1.5197476221535111,0.03584898206895583,4.936313427189729,0.01696860815870333,normal,6582.334837962963
2017-11-19,0.12646235759077962,7829.982499999999,1.6914466165520725,-0.007485240058413251,2.8477406624865846,0.016780532535310633,normal,6650.282879629629
2017-11-20,0.10016118755988589,8094.763750000001,3.381632717569949,-0.02630117003089373,2.8411999992043593,0.020819023781360944,normal,6717.676768518519
2017-11-21,0.07599451884138882,8143.074583333334,0.596815853128918,-0.02416666871849707,3.0468809640762977,0.023208871727490397,normal,6792.817921296297
2017-11-22,0.08716183189264365,8202.225,0.7263892288022378,0.011167313051254832,2.588022585309583,0.022088733653837546,normal,6870.487435185186
2017-11-23,0.12104213963256026,8168.440833333333,-0.4118902696118143,0.03388030773991661,2.097403703302554,0.02587881360232647,normal,6954.180574074074
2017-11-24,0.1339856034423326,8173.025000000001,0.05612046117737801,0.012943463809772335,1.5675394062269181,0.025406996653385014,normal,7041.481060185185
2017-11-25,0.13658408501904057,8435.633333333333,3.213110608781111,0.0025984815767079728,1.496905015904979,0.021516213756655023,normal,7128.421712962963
2017-11-26,0.11929825033418494,8982.927083333334,6.487879787725892,-0.01728583468485563,2.4734640287009726,0.022413228742958147,normal,7233.88900462963
2017-11-27,0.11058762652048017,9571.297391304348,6.549872914616661,-0.008710623813704771,3.000591698499513,0.019958466583745987,normal,7361.348153784219
2017-11-28,0.10708380485745689,9845.3225,2.8629881351780684,-0.0035038216630232794,2.8861653057086025,0.016811422888999165,normal,7493.172598228663
2017-11-29,0.09740603488887213,10406.292916666667,5.69783688311547,-0.009677769968584757,2.9071934113916416,0.017261613017547597,normal,7635.9472371175525
2017-11-30,0.08287729699892347,9879.467083333333,-5.062569711924725,-0.014528737889948656,4.194777516976119,0.01047140006702974,normal,7756.991362117552
2017-12-01,0.10817536901508935,10208.032083333334,3.32573606681974,0.02529807201616588,4.012595721843003,0.014394865628743009,normal,7880.244070450886
2017-12-02,0.1379488478850445,10952.033333333333,7.288390592097871,0.02977347886995514,4.284895496960908,0.01922620468566699,normal,8013.423556561997
2017-12-03,0.11773929059705213,11297.74375,3.156586600357314,-0.02020955728799237,4.128953004675565,0.019695290019036756,normal,8148.49113989533
2017-12-04,0.0869045276284831,11359.865833333335,0.5498627399239453,-0.030834762968569032,3.987073397492865,0.022812841787805283,normal,8284.978806561998
2017-12-05,0.09198884451035626,11660.816521739132,2.649245095155228,0.005084316881873163,3.9850550736371564,0.023035132301861497,normal,8425.056260064412
2017-12-06,0.09227614463012757,12633.789166666667,8.343949526292892,0.0002873001197713082,4.437150844544091,0.022799557571558833,normal,8605.263329508856
2017-12-07,0.05454302203611455,15015.704166666668,18.853528174148337,-0.03773312259401301,6.162581329547104,0.026522608288477786,extremely_negative,8868.686440619967
2017-12-08,0.06640915880459282,15725.0025,4.723710093515976,0.011866136768478266,6.071749130545402,0.024450606973983952,normal,9146.482760064413
2017-12-09,0.07704049364667308,15016.6325,-4.5047369626809335,0.010631334842080259,7.326108221579634,0.020545823914394943,normal,9406.953880434785
2017-12-10,0.0779070594704827,14366.172083333333,-4.331599755582127,0.0008665658238096174,8.11453797140284,0.020118098382902766,normal,9654.238005434781
2017-12-11,0.0844202242555968,16507.415833333333,14.904761947576329,0.006513164785114101,8.941339621020418,0.017057952270239235,normal,9985.993824879228
2017-12-12,0.08339478069263545,16895.536666666667,2.3511907451292613,-0.001025443562961345,8.959566324118228,0.016888725121908445,normal,10345.810560990338
2017-12-13,0.0756931942275277,16659.40125,-1.397620101245678,-0.007701586465107754,9.243905408568178,0.017038546257652554,normal,10689.35053321256
2017-12-14,0.08918609465235124,16435.218333333334,-1.3456841173488443,0.01349290042482354,6.799039018159822,0.007831327461718385,normal,11017.432199879227
2017-12-15,0.0782192239252784,17521.745833333334,6.610970891675616,-0.010966870727072836,6.983747730313033,0.00911929035514903,normal,11366.271310990338
2017-12-16,0.08528423576591204,18305.568333333333,4.473426948751058,0.007065011840633642,6.446196943779773,0.008622400661368372,normal,11727.048116545893
2017-12-17,0.09579152811898056,19321.566666666666,5.550214638696915,0.01050729235306852,5.58826863619128,0.009307183825625507,normal,12110.481408212561
2017-12-18,0.099003105354591,18714.425,-3.142300400071074,0.003211577235610441,3.8551106145753464,0.009155584243840787,normal,12477.637394323672
2017-12-19,0.09204020242475258,18194.65875,-2.7773562372341187,-0.0069629029298384215,4.218908998750851,0.009747489106141684,normal,12823.126602657005
2017-12-20,0.06975493773575535,16806.122083333332,-7.631562019082483,-0.022285264688997233,5.349912070431945,0.012993844134765887,normal,13113.505213768116
2017-12-21,0.08119582116689246,16199.76625,-3.6079461420469805,0.011440883431137111,5.527625064818768,0.012634557645039858,normal,13382.061602657004
2017-12-22,0.05164155683849017,13686.907500000001,-15.511697583908035,-0.029554264328402288,7.153134774072947,0.016427542245050487,extremely_negative,13564.884352657005
2017-12-23,0.08000737010786406,14593.063750000001,6.620606225328851,0.028365813269373888,7.572536865588892,0.0202929473582857,normal,13779.038449879228
2017-12-24,0.0983318035815194,13380.965833333334,-8.305986579868584,0.018324433473655338,6.753502113281515,0.02121029619858342,normal,13952.636477657004
2017-12-25,0.11115740623905969,13766.41375,2.880568723271648,0.012825602657540291,7.371353721024992,0.02173039284739346,normal,14130.32915821256
2017-12-26,0.06275489959515614,15212.435,10.503979295261257,-0.04840250664390355,9.228196003448105,0.028942949372644942,normal,14337.979422101449
2017-12-27,0.0945746414239143,15621.448333333334,2.6886776070585316,0.03181974182875816,9.028783252437579,0.030486458069998546,normal,14539.651120169083
2017-12-28,0.07184116726659516,14147.447083333333,-9.435752809518627,-0.022733474157319133,9.595128576926063,0.03172266001504618,normal,14683.05527294686
2017-12-29,0.10466276139531105,14497.7325,2.475962020591882,0.032821594128715895,7.370703478130173,0.031232088039579737,normal,14819.436592391305
2017-12-30,0.12281526466176046,13091.46375,-9.699922039532726,0.018152503266449405,7.882526877476197,0.03032428304121001,normal,14926.503147946858
2017-12-31,0.13533601530563585,13328.883043478261,1.813542763529874,0.012520750643875395,7.282243168231567,0.030012578496026975,normal,15030.531513285026
2018-01-01,0.11179989205182668,13422.710416666667,0.7039402542759587,-0.023536123253809174,7.1934059093134675,0.03159519796714782,normal,15112.887416062802
2018-01-02,0.07499574765788047,14025.843888888889,4.493380647423684,-0.036804144393946206,5.96567491305485,0.028809532832579945,normal,15203.824087359098
2018-01-03,0.11841066786074408,14996.766,6.922379279297863,0.04341492020286361,6.583877176594448,0.031071248052824338,normal,15325.054092914654
2018-01-04,0.09346293252739539,14797.810416666667,-1.3266565827147803,-0.024947735333348695,5.318743815028753,0.03139132770513872,normal,15429.620556078906
2018-01-05,0.10848435269238298,16211.854705882351,9.555767031743123,0.015021420164987587,6.283152156460934,0.029227778472000896,normal,15548.889407386094
2018-01-06,0.12256402954512137,16717.64375,3.1198715587682058,0.014079676852738393,3.7279929375995766,0.028857060027537813,normal,15605.620726830539
2018-01-07,0.11217436111501088,16285.322727272725,-2.5860164817022913,-0.010389668430110494,4.393198463649268,0.028492475762087112,normal,15624.29806773963
2018-01-08,0.10113581944075693,15296.727083333333,-6.0704700821421875,-0.011038541674253943,5.568056167847068,0.02738375051000364,normal,15633.634553850741
2018-01-09,0.08163111433847317,14893.345,-2.637048311941459,-0.019504705102283762,5.690079432420034,0.024272973876171004,normal,15651.206984406297
2018-01-10,0.0836057019702051,14231.319166666666,-4.445111782029709,0.0019745876317319305,5.327674509553225,0.015744532909282936,normal,15575.337095517407
2018-01-11,0.04217342350487763,13681.872083333334,-3.8608303060216342,-0.041432278465327474,5.467402158449014,0.01991163491718009,extremely_negative,15468.21494273963
2018-01-12,0.0983058969689874,13703.390416666667,0.15727623531538448,0.05613247346410977,3.078303108825564,0.030727437708710136,normal,15369.681248295185
2018-01-13,0.11577057894179887,14285.771666666667,4.249906280796623,0.01746468197281148,3.4222634328398955,0.031037712346949218,normal,15298.033026072962
2018-01-14,0.10091987992622804,13697.662916666668,-4.116744714408727,-0.014850699015570831,3.5012457571202775,0.03130796972442735,normal,15170.563595517406
2018-01-15,0.08243159438181812,13835.780416666666,1.0083289451658484,-0.018488285544409927,3.275731823638475,0.031804657894669595,normal,15021.570664961853
2018-01-16,0.05152531430548684,12060.349583333335,-12.832169779123104,-0.030906280076331276,5.4643061127271935,0.03307688169362439,extremely_negative,14779.530095517406
2018-01-17,0.05231565268330886,10394.621764705882,-13.811604772463538,0.0007903383778220183,6.886307018511712,0.033042445930309264,extremely_negative,14502.203321007604
2018-01-18,0.07793320980712454,11415.27375,9.819039195439139,0.02561755712381568,8.693414778983277,0.030132018801217145,normal,14276.223821007605
2018-01-19,0.07996279700643143,11408.935416666667,-0.05552502263322934,0.00202958719930689,8.68409136162631,0.020147412054476437,normal,14096.317598785383
2018-01-20,0.10827731258611058,12512.142083333332,9.669672290852427,0.02831451557967915,9.5576915482029,0.02225702774671748,normal,13973.396793229826
2018-01-21,0.1052597382256596,11848.485833333332,-5.304097776223438,-0.0030175743604509836,9.622721497747435,0.021471472801952243,normal,13912.116071007602
2018-01-22,0.08289470282541929,11122.566666666666,-6.126682994585176,-0.022365035400240305,9.672736029410823,0.02208763967168177,normal,13796.432834896494
2018-01-23,0.09041770341321996,10732.006666666666,-3.5114197262622215,0.007523000587800671,8.62427587733913,0.01738065356455771,normal,13708.134196007604
2018-01-24,0.11016233429741305,11035.145833333334,2.82462708123552,0.019744630884193093,6.686454018093319,0.017980557637854045,normal,13617.091932118716
2018-01-25,0.10823713920737477,11309.770416666666,2.488635741485057,-0.001925195090038287,5.562930975385952,0.016503000782925072,normal,13487.003112674272
2018-01-26,0.09297546056402138,10846.522500000001,-4.095997527801265,-0.015261678643353385,5.774975353614326,0.01811948140174099,normal,13327.838918229825
2018-01-27,0.12034416739503745,11270.8775,3.912359929184661,0.027368706831016068,4.291466626527062,0.017891415964335133,normal,13231.953265452048
2018-01-28,0.11872469279163834,11733.675000000001,4.106135480578166,-0.0016194746033991042,4.338953752051495,0.01783738631497102,normal,13139.818015452047
2018-01-29,0.07860914926263358,11281.948125,-3.8498328528785764,-0.04011554352900476,3.8679288895090713,0.02251434036364291,normal,13079.50082795205
2018-01-30,0.0790400134501251,10674.002083333335,-5.388661913091952,0.00043086418749151145,4.222456230102594,0.022245201091679906,normal,12991.004795947218
2018-01-31,0.07047061471261808,10079.120416666667,-5.573182973193647,-0.00856939873750702,4.47167688798608,0.020191208043456175,normal,12879.551795947218
2018-02-01,0.05385793603070185,9574.570434782609,-5.005892984964666,-0.016612678681916224,4.336453877819704,0.02049798070084835,extremely_negative,12731.176014143675
2018-02-02,0.05032656650732248,8651.856666666667,-9.637129669691468,-0.003531369523379374,5.153881842718039,0.02026141927400374,extremely_negative,12519.679036365897
2018-02-03,0.0836991797591722,8982.42625,3.8207935714761776,0.03337261325184972,5.1333043899684725,0.021969093072990154,normal,12325.832897477007
2018-02-04,0.09405881498410851,8754.042916666667,-2.5425572888319925,0.010359635224936312,4.092663989595679,0.022750337055443028,normal,12077.239171169818
2018-02-05,0.0725168786424019,7317.473571428572,-16.410353009613843,-0.021541936341706605,6.209164293189475,0.018447574498902608,normal,11763.900165217436
2018-02-06,0.05103693466670367,6826.616666666666,-6.708010626488359,-0.021479943975698232,6.213926640067946,0.019984819232777146,extremely_negative,11448.609963197236
2018-02-07,0.08411156462899472,7907.267916666667,15.829968237072055,0.03307462996229105,10.351690738608346,0.0241602185636769,normal,11202.294657641678
2018-02-08,0.08908278500074868,8237.99,4.1825076223387825,0.004971220371753959,10.626526328889558,0.02273160578541363,normal,10980.449490975014
2018-02-09,0.07974516006800476,8288.1525,0.6089167381849281,-0.009337624932743913,10.029955215649098,0.023197325833716954,normal,10782.343935419458
2018-02-10,0.07654158792691741,8637.59375,4.216153720627114,-0.003203572141087352,10.057276278297167,0.019328496311446543,normal,10614.201324308346
2018-02-11,0.08510089374605663,8213.207916666666,-4.913241414408198,0.008559305819139218,10.191561866562141,0.01916307014652078,normal,10431.195240975014
2018-02-12,0.10111394657898802,8656.300000000001,5.394872354737168,0.01601305283293139,7.472034239341889,0.017749828133707308,normal,10243.546185419458
2018-02-13,0.10346009123083627,8633.16625,-0.2672475538047503,0.0023461446518482504,6.453513001621447,0.013896546770192485,normal,10074.729629863903
2018-02-14,0.09739348759606761,9073.970434782608,5.105938794849552,-0.006066603634768658,3.7793245010473044,0.008840752639521733,normal,9916.002630467767
2018-02-15,0.08151534045973334,9813.6,8.151112796028315,-0.015878147136334272,4.3998263983910615,0.010903947555277892,normal,9841.11097768999
2018-02-16,0.09910707788656901,10026.57875,2.170240788293798,0.017591737426835674,4.3201044844523215,0.012181136173008644,normal,9828.842877199791
2018-02-17,0.10781636019761438,10709.40875,6.810199341425416,0.008709282311045369,4.562594948722741,0.012039475589697955,normal,9805.31404386646
